"('greedy_selection', 'moment_updating')","('q_value_sampling', 'moment_updating')"
-94.0,-49.333333333333336
-80.0,-38.0
-87.0,-45.0
-80.0,-21.666666666666668
-80.0,-27.0
-94.0,-17.333333333333332
-80.0,-20.666666666666668
-87.0,-38.0
-87.0,-15.0
-73.0,-38.0
-80.0,-20.666666666666668
-80.0,-32.666666666666664
-94.0,-37.333333333333336
-87.0,-38.0
-80.0,-31.333333333333332
-94.0,-20.666666666666668
-80.0,-33.0
-87.0,-22.0
-87.0,-52.0
-73.0,-38.0
-87.0,-29.0
-87.0,-28.666666666666668
-87.0,-10.0
-87.0,-22.666666666666668
-87.0,-27.333333333333332
-80.0,-19.0
-73.0,-38.0
-73.0,-38.0
-80.0,-21.666666666666668
-80.0,-38.0
-73.0,-29.666666666666668
-80.0,-32.333333333333336
-73.0,-12.666666666666666
-87.0,-38.0
-94.0,-38.0
-66.0,-31.666666666666668
-80.0,-24.333333333333332
-73.0,-36.333333333333336
-80.0,-29.0
-80.0,-27.0
-87.0,-16.0
-87.0,-38.0
-87.0,-38.0
-80.0,-38.0
-87.0,-38.0
-87.0,-45.0
-87.0,-22.333333333333332
-87.0,-11.333333333333334
-73.0,-38.0
-94.0,-31.666666666666668
-73.0,-20.666666666666668
-73.0,-23.333333333333332
-80.0,-38.0
-73.0,-30.666666666666668
-94.0,-21.666666666666668
-80.0,-38.0
-80.0,-23.333333333333332
-87.0,-38.0
-80.0,-28.333333333333332
-94.0,-34.333333333333336
-87.0,-11.666666666666666
-73.0,-43.666666666666664
-87.0,-29.333333333333332
-87.0,-33.0
-87.0,-36.0
-94.0,-37.333333333333336
-73.0,-26.0
-87.0,-45.0
-87.0,-14.0
-73.0,-24.666666666666668
-80.0,-18.333333333333332
-80.0,-38.0
-94.0,-45.0
-87.0,-6.0
-80.0,-36.0
-80.0,-52.0
-87.0,-38.0
-87.0,-38.0
-94.0,-18.666666666666668
-80.0,-32.666666666666664
-87.0,-15.333333333333334
-87.0,-21.666666666666668
-80.0,-25.0
-80.0,-28.666666666666668
-80.0,-38.0
-80.0,-38.0
-80.0,-37.0
-73.0,-27.0
-73.0,-20.666666666666668
-73.0,-26.0
-73.0,-37.333333333333336
-87.0,-13.666666666666666
-80.0,-38.0
-80.0,-38.0
-80.0,-20.0
-80.0,5.333333333333333
-87.0,-22.333333333333332
-80.0,-23.666666666666668
-80.0,-27.666666666666668
-80.0,-38.0
-87.0,-32.333333333333336
-80.0,-25.666666666666668
-87.0,-22.333333333333332
-73.0,-24.666666666666668
-87.0,-19.0
-87.0,-11.333333333333334
-87.0,-21.333333333333332
-73.0,-38.0
-87.0,4.0
-94.0,-25.0
-80.0,-35.333333333333336
-80.0,-15.333333333333334
-80.0,-38.0
-87.0,0.6666666666666666
-80.0,-6.0
-80.0,-38.0
-94.0,-38.0
-73.0,-22.666666666666668
-87.0,2.3333333333333335
-87.0,-38.0
-73.0,-29.666666666666668
-87.0,-29.333333333333332
-87.0,-3.3333333333333335
-73.0,-38.0
-87.0,-33.666666666666664
-80.0,-32.666666666666664
-94.0,-31.333333333333332
-87.0,-33.333333333333336
-80.0,-17.666666666666668
-80.0,-17.333333333333332
-80.0,-22.666666666666668
-87.0,-11.666666666666666
-80.0,-38.0
-73.0,-36.0
-87.0,-37.0
-80.0,-33.333333333333336
-87.0,-15.333333333333334
-80.0,-38.0
-80.0,-37.333333333333336
-87.0,-23.666666666666668
-87.0,-28.333333333333332
-73.0,-2.0
-80.0,-11.666666666666666
-80.0,-15.333333333333334
-87.0,-12.0
-87.0,-14.333333333333334
-80.0,-38.0
-87.0,-24.666666666666668
-73.0,-20.666666666666668
-80.0,-29.666666666666668
-87.0,-11.666666666666666
-80.0,-14.666666666666666
-80.0,-18.0
-80.0,-21.333333333333332
-87.0,-52.0
-94.0,-25.0
-80.0,-38.0
-87.0,-52.0
-80.0,-37.0
-80.0,-30.666666666666668
-87.0,-25.666666666666668
-73.0,-38.0
-87.0,-18.666666666666668
-73.0,-29.333333333333332
-87.0,-31.666666666666668
-87.0,-23.666666666666668
-73.0,-21.666666666666668
-87.0,-37.0
-94.0,-38.0
-80.0,-45.0
-80.0,-24.333333333333332
-87.0,-22.333333333333332
-87.0,-38.0
-80.0,-23.333333333333332
-87.0,-31.333333333333332
-87.0,-23.666666666666668
-80.0,-26.0
-87.0,-13.666666666666666
-87.0,-9.0
-73.0,-38.0
-94.0,-22.0
-80.0,-26.333333333333332
-87.0,-33.0
-87.0,-38.0
-80.0,-38.0
-87.0,-33.333333333333336
-94.0,-28.333333333333332
-80.0,-38.0
-80.0,-38.0
-87.0,-38.0
-87.0,-38.0
-80.0,-20.666666666666668
-80.0,-21.666666666666668
-87.0,-20.0
-73.0,-23.333333333333332
-87.0,-38.0
-94.0,-36.666666666666664
-80.0,-22.333333333333332
-87.0,-17.333333333333332
-80.0,-23.333333333333332
-87.0,-24.666666666666668
-80.0,-8.0
-80.0,-38.0
-94.0,-11.666666666666666
-87.0,-38.0
-87.0,-29.0
-94.0,-13.333333333333334
-87.0,-35.0
-87.0,-31.666666666666668
-87.0,-26.0
-73.0,-14.666666666666666
-87.0,-20.0
-80.0,-18.0
-80.0,-38.0
-87.0,-38.0
-80.0,-28.666666666666668
-80.0,-33.333333333333336
-73.0,1.3333333333333333
-87.0,-17.333333333333332
-87.0,-26.0
-73.0,-8.0
-94.0,-34.666666666666664
-80.0,-20.666666666666668
-87.0,-8.0
-87.0,-9.333333333333334
-73.0,-23.0
-94.0,-9.0
-80.0,-14.666666666666666
-87.0,-34.333333333333336
-80.0,-26.333333333333332
-73.0,-37.333333333333336
-73.0,-25.0
-73.0,-38.0
-80.0,-19.666666666666668
-80.0,-21.333333333333332
-87.0,-27.666666666666668
-73.0,-34.666666666666664
-73.0,-16.333333333333332
-87.0,-29.666666666666668
-87.0,-38.0
-80.0,-38.0
-80.0,-36.666666666666664
-80.0,-22.0
-94.0,-20.0
-87.0,-32.666666666666664
-80.0,-26.333333333333332
-87.0,-30.666666666666668
-87.0,-25.0
-80.0,-29.666666666666668
-94.0,-38.0
-80.0,-25.333333333333332
-80.0,-17.0
-80.0,-32.666666666666664
-87.0,-34.666666666666664
-87.0,-29.0
-87.0,-15.666666666666666
-80.0,-0.3333333333333333
-87.0,-27.0
-80.0,-38.0
-80.0,-29.666666666666668
-73.0,-17.666666666666668
-87.0,-38.0
-87.0,-13.0
-80.0,-45.0
-80.0,-38.0
-80.0,-9.333333333333334
-87.0,-37.0
-80.0,-38.0
-73.0,-12.333333333333334
-87.0,-6.333333333333333
-80.0,-31.0
-80.0,-27.333333333333332
-87.0,-34.666666666666664
-80.0,-19.666666666666668
-87.0,-5.666666666666667
-87.0,-16.333333333333332
-80.0,-25.333333333333332
-87.0,-19.333333333333332
-80.0,-27.0
-87.0,-29.666666666666668
-73.0,-22.333333333333332
-87.0,-11.666666666666666
-94.0,-26.0
-80.0,-35.333333333333336
-87.0,-38.0
-87.0,-38.0
-87.0,-23.666666666666668
-80.0,-23.0
-80.0,-49.0
-80.0,-14.333333333333334
-80.0,-22.333333333333332
-94.0,-20.666666666666668
-80.0,-25.0
-87.0,-33.0
-73.0,-19.0
-87.0,-28.333333333333332
-87.0,-14.666666666666666
-87.0,-27.666666666666668
-87.0,-34.0
-80.0,-25.0
-87.0,-20.0
-87.0,-31.0
-73.0,-21.0
-87.0,-27.333333333333332
-80.0,-3.0
-87.0,-38.0
-80.0,-38.0
-80.0,-31.0
-87.0,-38.0
-80.0,-38.0
-80.0,-36.333333333333336
-87.0,-21.333333333333332
-80.0,-7.333333333333333
-80.0,-25.666666666666668
-80.0,-12.666666666666666
-80.0,-25.333333333333332
-87.0,-32.0
-80.0,-25.666666666666668
-80.0,-22.333333333333332
-87.0,-38.0
-80.0,-38.0
-80.0,-18.333333333333332
-80.0,-10.0
-87.0,-20.666666666666668
-80.0,-35.333333333333336
-80.0,-23.666666666666668
-87.0,-35.0
-80.0,-15.333333333333334
-80.0,-38.0
-87.0,-37.0
-80.0,-6.333333333333333
-80.0,-38.0
-80.0,-38.0
-87.0,-21.333333333333332
-80.0,-34.333333333333336
-80.0,-32.333333333333336
-87.0,-21.333333333333332
-73.0,-38.0
-87.0,-17.333333333333332
-80.0,-21.666666666666668
-80.0,-17.0
-80.0,-24.333333333333332
-73.0,-6.0
-87.0,-1.0
-80.0,-23.0
-80.0,-21.666666666666668
-80.0,-30.0
-80.0,-35.333333333333336
-87.0,-32.666666666666664
-80.0,-13.0
-80.0,-26.333333333333332
-87.0,-28.666666666666668
-73.0,-27.666666666666668
-94.0,-26.333333333333332
-87.0,-26.666666666666668
-87.0,-22.333333333333332
-87.0,-38.0
-73.0,-24.666666666666668
-80.0,-36.0
-87.0,-38.0
-80.0,-33.333333333333336
-80.0,5.666666666666667
-80.0,-16.0
-87.0,-38.0
-80.0,-38.0
-80.0,7.666666666666667
-80.0,-38.0
-80.0,-33.333333333333336
-87.0,-22.333333333333332
-94.0,-28.666666666666668
-80.0,-27.0
-80.0,-21.0
-80.0,-13.666666666666666
-87.0,-38.0
-94.0,-39.666666666666664
-73.0,-19.333333333333332
-87.0,-37.0
-80.0,-45.0
-80.0,-35.666666666666664
-87.0,-18.666666666666668
-80.0,-20.0
-87.0,8.0
-73.0,-26.0
-87.0,-38.0
-80.0,-35.0
-80.0,-22.333333333333332
-87.0,-18.333333333333332
-73.0,-14.666666666666666
-87.0,-25.666666666666668
-87.0,-38.0
-87.0,-38.0
-94.0,-22.666666666666668
-73.0,-25.666666666666668
-87.0,-15.333333333333334
-87.0,-31.0
-73.0,-37.666666666666664
-87.0,-27.666666666666668
-80.0,-29.333333333333332
-80.0,-14.333333333333334
-87.0,-32.666666666666664
-73.0,-17.0
-87.0,-52.0
-80.0,-22.0
-87.0,-21.333333333333332
-87.0,-11.333333333333334
-87.0,-23.333333333333332
-87.0,-20.666666666666668
-80.0,-36.333333333333336
-87.0,-31.666666666666668
-80.0,-35.0
-73.0,-23.333333333333332
-87.0,4.333333333333333
-80.0,-3.0
-80.0,-37.333333333333336
-87.0,-34.666666666666664
-80.0,-17.666666666666668
-80.0,-28.0
-80.0,-28.333333333333332
-87.0,-22.0
-80.0,-23.666666666666668
-80.0,-10.0
-80.0,-26.666666666666668
-80.0,-14.333333333333334
-80.0,-28.333333333333332
-73.0,-38.0
-80.0,-35.666666666666664
-73.0,-17.666666666666668
-73.0,-27.333333333333332
-80.0,-23.0
-80.0,-8.333333333333334
-87.0,16.0
-80.0,-27.666666666666668
-80.0,-20.0
-87.0,-21.0
-87.0,-38.0
-80.0,-29.0
-87.0,-25.333333333333332
-80.0,-27.0
-87.0,-17.666666666666668
-80.0,-38.0
-87.0,-52.0
-80.0,-38.0
-80.0,-37.666666666666664
-80.0,-20.0
-80.0,-23.333333333333332
-80.0,-22.666666666666668
-87.0,-38.0
-80.0,-16.333333333333332
-80.0,7.0
-80.0,-30.666666666666668
-94.0,-16.666666666666668
-87.0,-24.0
-87.0,-33.333333333333336
-80.0,-31.333333333333332
-80.0,-19.666666666666668
-87.0,-6.0
-80.0,-38.0
-73.0,-14.0
-87.0,-28.666666666666668
-80.0,-38.0
-94.0,-18.0
-87.0,2.3333333333333335
-80.0,-19.0
-87.0,-22.0
-73.0,-9.333333333333334
-87.0,-5.0
-87.0,-38.0
-80.0,-21.333333333333332
-80.0,-21.333333333333332
-80.0,2.3333333333333335
-87.0,-6.0
-80.0,-9.666666666666666
-80.0,-18.333333333333332
-87.0,-34.333333333333336
-73.0,-7.666666666666667
-87.0,-22.666666666666668
-87.0,-24.333333333333332
-73.0,-29.666666666666668
-94.0,-32.0
-80.0,-16.0
-87.0,-21.333333333333332
-87.0,-6.666666666666667
-87.0,-38.0
-80.0,-18.333333333333332
-80.0,-13.0
-87.0,-24.666666666666668
-73.0,-13.333333333333334
-73.0,-22.333333333333332
-80.0,-24.666666666666668
-66.0,-38.0
-73.0,-30.666666666666668
-80.0,11.0
-73.0,-26.666666666666668
-73.0,-5.333333333333333
-73.0,-7.0
-87.0,-6.0
-66.0,-31.666666666666668
-80.0,-15.0
-80.0,-26.0
-66.0,-28.0
-73.0,-23.0
-80.0,-38.0
-80.0,-10.666666666666666
-87.0,-38.0
-80.0,-28.333333333333332
-87.0,-18.666666666666668
-80.0,-19.0
-80.0,-38.0
-87.0,-38.0
-80.0,-7.333333333333333
-80.0,-20.333333333333332
-80.0,-17.666666666666668
-80.0,-26.333333333333332
-87.0,-2.0
-80.0,-14.333333333333334
-80.0,-28.0
-80.0,-38.0
-87.0,-7.333333333333333
-80.0,-24.333333333333332
-80.0,-37.0
-80.0,-21.666666666666668
-80.0,-25.666666666666668
-80.0,-21.666666666666668
-87.0,-20.666666666666668
-80.0,-22.666666666666668
-80.0,-20.666666666666668
-80.0,-14.0
-87.0,-30.666666666666668
-80.0,-22.666666666666668
-87.0,-26.666666666666668
-87.0,-6.0
-73.0,-10.666666666666666
-87.0,-23.333333333333332
-80.0,-30.333333333333332
-87.0,-26.666666666666668
-87.0,-2.3333333333333335
-66.0,-36.0
-87.0,-22.666666666666668
-80.0,-23.666666666666668
-80.0,-23.333333333333332
-87.0,-16.666666666666668
-87.0,-8.333333333333334
-87.0,-22.666666666666668
-73.0,-24.0
-80.0,-6.333333333333333
-94.0,-18.333333333333332
-80.0,-38.0
-87.0,-30.0
-73.0,-31.333333333333332
-87.0,-7.0
-87.0,-19.666666666666668
-73.0,-18.0
-87.0,-11.333333333333334
-80.0,-25.0
-80.0,-11.666666666666666
-87.0,-9.666666666666666
-80.0,-20.666666666666668
-87.0,-26.0
-73.0,-37.666666666666664
-87.0,-30.0
-87.0,-28.666666666666668
-87.0,-28.666666666666668
-80.0,-19.333333333333332
-80.0,-31.333333333333332
-87.0,-23.0
-73.0,-15.0
-87.0,-5.0
-80.0,-19.666666666666668
-80.0,-32.666666666666664
-87.0,-12.666666666666666
-73.0,-22.333333333333332
-87.0,-38.0
-87.0,-15.0
-80.0,-52.0
-87.0,-7.0
-80.0,-16.666666666666668
-80.0,-2.6666666666666665
-87.0,-11.333333333333334
-73.0,-29.0
-94.0,-20.666666666666668
-80.0,-4.666666666666667
-87.0,-11.666666666666666
-87.0,-25.666666666666668
-80.0,-23.666666666666668
-80.0,-7.666666666666667
-80.0,-28.0
-87.0,-26.0
-80.0,-18.0
-80.0,-37.0
-87.0,-20.333333333333332
-73.0,-15.333333333333334
-87.0,-38.0
-80.0,-14.333333333333334
-80.0,-38.0
-87.0,-38.0
-80.0,-10.333333333333334
-80.0,-7.666666666666667
-80.0,-24.333333333333332
-80.0,-38.0
-87.0,-27.666666666666668
-87.0,-0.3333333333333333
-87.0,-4.0
-80.0,-27.666666666666668
-87.0,-23.666666666666668
-94.0,-38.0
-73.0,-21.0
-87.0,-35.333333333333336
-80.0,-15.333333333333334
-73.0,-20.333333333333332
-80.0,-38.0
-73.0,-27.0
-73.0,-23.0
-66.0,-4.333333333333333
-87.0,-9.0
-80.0,-11.666666666666666
-87.0,-11.333333333333334
-73.0,-7.333333333333333
-73.0,-6.666666666666667
-80.0,-13.333333333333334
-66.0,-20.333333333333332
-80.0,-33.666666666666664
-80.0,-20.0
-66.0,-35.333333333333336
-87.0,-27.666666666666668
-80.0,-23.333333333333332
-80.0,-20.333333333333332
-73.0,-38.0
-66.0,-26.666666666666668
-73.0,-25.333333333333332
-66.0,-15.0
-87.0,-25.333333333333332
-87.0,-22.333333333333332
-80.0,-16.666666666666668
-80.0,-24.666666666666668
-73.0,-10.0
-87.0,-32.666666666666664
-80.0,-26.666666666666668
-80.0,-31.333333333333332
-87.0,-20.0
-80.0,-25.0
-80.0,-29.666666666666668
-80.0,-30.666666666666668
-80.0,-26.333333333333332
-87.0,-10.333333333333334
-80.0,-17.333333333333332
-87.0,-4.0
-73.0,-33.0
-94.0,-18.0
-87.0,-9.0
-80.0,-23.0
-66.0,-23.0
-73.0,-28.666666666666668
-87.0,-28.666666666666668
-80.0,-21.0
-80.0,-32.666666666666664
-87.0,-1.6666666666666667
-80.0,-38.0
-87.0,-13.666666666666666
-73.0,-37.666666666666664
-87.0,-26.0
-87.0,-20.0
-73.0,0.0
-87.0,-20.333333333333332
-80.0,-38.0
-80.0,-30.666666666666668
-80.0,-25.0
-80.0,-24.0
-87.0,-29.0
-73.0,-22.0
-87.0,-7.333333333333333
-87.0,-0.6666666666666666
-73.0,-19.333333333333332
-87.0,-33.0
-80.0,-38.0
-94.0,-14.333333333333334
-73.0,-25.666666666666668
-87.0,-22.666666666666668
-80.0,-38.0
-80.0,-24.666666666666668
-80.0,-18.666666666666668
-80.0,-44.666666666666664
-87.0,-28.0
-87.0,-11.333333333333334
-80.0,-28.666666666666668
-80.0,-19.666666666666668
-80.0,-26.0
-87.0,-6.333333333333333
-87.0,-34.333333333333336
-73.0,-10.0
-87.0,-25.666666666666668
-80.0,-35.666666666666664
-80.0,-37.0
-80.0,-30.0
-87.0,-27.666666666666668
-80.0,-31.0
-80.0,-38.0
-87.0,-4.666666666666667
-73.0,-23.0
-94.0,-38.0
-87.0,-13.666666666666666
-73.0,-9.0
-87.0,-34.333333333333336
-80.0,1.0
-80.0,-9.333333333333334
-87.0,-19.0
-73.0,-5.666666666666667
-73.0,-14.666666666666666
-73.0,-38.0
-87.0,-38.0
-73.0,-21.666666666666668
-73.0,-38.0
-80.0,-24.333333333333332
-73.0,-17.666666666666668
-80.0,-17.0
-66.0,-19.666666666666668
-80.0,-21.333333333333332
-73.0,-38.0
-66.0,-25.333333333333332
-66.0,-21.0
-73.0,-19.666666666666668
-80.0,-16.0
-66.0,-21.666666666666668
-73.0,-10.0
-80.0,-38.0
-73.0,-37.0
-73.0,-38.0
-73.0,-28.333333333333332
-80.0,-9.0
-87.0,-15.666666666666666
-73.0,-11.0
-80.0,-24.666666666666668
-80.0,-18.333333333333332
-80.0,-21.0
-73.0,-33.666666666666664
-73.0,-19.0
-73.0,-38.0
-73.0,-9.666666666666666
-73.0,-17.333333333333332
-87.0,-15.666666666666666
-80.0,-13.0
-94.0,-21.666666666666668
-80.0,-9.0
-87.0,-30.333333333333332
-73.0,1.0
-87.0,-9.333333333333334
-87.0,-28.0
-73.0,-49.333333333333336
-94.0,-7.666666666666667
-80.0,-7.0
-87.0,-33.0
-87.0,-19.333333333333332
-73.0,-22.0
-87.0,-27.0
-87.0,-18.666666666666668
-87.0,-26.0
-80.0,-24.333333333333332
-80.0,-19.333333333333332
-80.0,-28.0
-80.0,-44.666666666666664
-80.0,-22.0
-80.0,-22.333333333333332
-87.0,-33.666666666666664
-80.0,-21.0
-80.0,-12.666666666666666
-87.0,-18.666666666666668
-73.0,-4.333333333333333
-87.0,1.0
-87.0,-38.0
-73.0,-19.333333333333332
-87.0,-26.0
-80.0,-21.333333333333332
-94.0,-38.0
-80.0,-17.0
-80.0,-38.0
-87.0,-38.0
-80.0,-33.333333333333336
-73.0,-13.666666666666666
-73.0,-38.0
-73.0,-24.333333333333332
-80.0,-18.333333333333332
-73.0,-21.333333333333332
-73.0,-33.0
-80.0,-38.0
-87.0,8.333333333333334
-94.0,-29.333333333333332
-80.0,-10.333333333333334
-73.0,-13.0
-73.0,-38.0
-73.0,-52.0
-73.0,-13.0
-87.0,-4.666666666666667
-80.0,7.0
-80.0,-46.0
-94.0,-28.0
-80.0,-27.0
-80.0,-21.0
-87.0,-11.333333333333334
-80.0,-30.333333333333332
-87.0,-33.0
-73.0,-38.0
-87.0,-31.333333333333332
-87.0,-20.666666666666668
-73.0,-29.333333333333332
-87.0,-14.666666666666666
-73.0,-31.0
-87.0,-38.0
-80.0,-3.6666666666666665
-80.0,-8.333333333333334
-87.0,-20.333333333333332
-80.0,-34.0
-80.0,-2.0
-87.0,-28.666666666666668
-80.0,-9.666666666666666
-87.0,-20.666666666666668
-80.0,-1.3333333333333333
-80.0,-10.0
-80.0,-20.0
-87.0,14.0
-73.0,-52.0
-87.0,-33.666666666666664
-80.0,-5.666666666666667
-80.0,-38.0
-87.0,-32.666666666666664
-94.0,-8.0
-73.0,-7.666666666666667
-94.0,-26.666666666666668
-87.0,-38.0
-87.0,-8.0
-94.0,-34.333333333333336
-87.0,-15.666666666666666
-94.0,-3.0
-94.0,-5.333333333333333
-87.0,-7.666666666666667
-94.0,-13.0
-87.0,-7.0
-87.0,-28.666666666666668
-73.0,-34.666666666666664
-87.0,-37.666666666666664
-80.0,-17.666666666666668
-80.0,-32.0
-80.0,-20.666666666666668
-80.0,-31.333333333333332
-80.0,0.6666666666666666
-87.0,-7.666666666666667
-80.0,-11.666666666666666
-80.0,-21.333333333333332
-80.0,-8.333333333333334
-87.0,-27.333333333333332
-73.0,-11.666666666666666
-87.0,-13.0
-87.0,-36.0
-80.0,-26.333333333333332
-87.0,-21.0
-73.0,-20.333333333333332
-87.0,-15.0
-87.0,-32.333333333333336
-73.0,-7.0
-87.0,-20.0
-80.0,-13.666666666666666
-87.0,-28.0
-87.0,-8.666666666666666
-80.0,-30.333333333333332
-87.0,-18.0
-87.0,-33.666666666666664
-87.0,-7.666666666666667
-80.0,-15.333333333333334
-87.0,-38.0
-80.0,-16.0
-80.0,3.3333333333333335
-87.0,8.666666666666666
-80.0,-33.666666666666664
-87.0,-12.0
-80.0,-30.0
-87.0,-10.333333333333334
-87.0,-17.666666666666668
-73.0,-18.0
-87.0,-26.333333333333332
-80.0,-38.0
-80.0,-16.666666666666668
-87.0,-22.333333333333332
-80.0,-8.0
-87.0,-21.666666666666668
-66.0,-22.333333333333332
-80.0,-38.0
-66.0,-38.0
-80.0,-12.333333333333334
-80.0,-38.0
-73.0,8.0
-73.0,7.666666666666667
-73.0,-28.333333333333332
-87.0,-15.333333333333334
-80.0,-17.666666666666668
-80.0,-22.0
-87.0,-12.666666666666666
-80.0,-49.0
-80.0,-13.666666666666666
-80.0,-14.0
-87.0,-8.333333333333334
-80.0,-35.0
-80.0,-9.0
-80.0,2.6666666666666665
-87.0,-1.0
-73.0,-22.666666666666668
-87.0,-18.0
-87.0,-22.333333333333332
-80.0,-38.0
-80.0,-23.333333333333332
-80.0,-38.0
-94.0,-19.333333333333332
-80.0,-21.333333333333332
-87.0,-3.6666666666666665
-87.0,-18.666666666666668
-73.0,-23.333333333333332
-87.0,-4.0
-80.0,-14.666666666666666
-80.0,-7.0
-87.0,-19.333333333333332
-80.0,-6.0
-87.0,-28.333333333333332
-87.0,-37.333333333333336
-73.0,-9.666666666666666
-80.0,-38.0
-66.0,-23.0
-80.0,-14.0
-73.0,-21.666666666666668
-73.0,-10.0
-73.0,-25.666666666666668
-80.0,16.333333333333332
-73.0,-28.666666666666668
-73.0,2.6666666666666665
-73.0,-40.0
-73.0,-14.0
-80.0,-21.333333333333332
-73.0,-9.0
-73.0,-38.0
-87.0,-13.0
-73.0,-25.666666666666668
-87.0,-2.6666666666666665
-73.0,-38.0
-87.0,-2.0
-87.0,-4.333333333333333
-73.0,-20.0
-87.0,-17.333333333333332
-80.0,-23.0
-80.0,-24.333333333333332
-80.0,-22.666666666666668
-87.0,-12.666666666666666
-87.0,-22.0
-80.0,-38.0
-80.0,-13.666666666666666
-80.0,-35.333333333333336
-87.0,-13.0
-87.0,-38.0
-80.0,-3.6666666666666665
-80.0,-17.666666666666668
-80.0,-3.6666666666666665
-80.0,0.6666666666666666
-87.0,-21.333333333333332
-87.0,-5.0
-73.0,-23.0
-87.0,-14.333333333333334
-80.0,-38.0
-80.0,-3.0
-80.0,-34.666666666666664
-87.0,-0.3333333333333333
-80.0,-12.0
-80.0,-8.0
-94.0,-13.0
-87.0,-23.0
-94.0,-18.666666666666668
-87.0,-32.0
-94.0,-24.333333333333332
-94.0,-31.333333333333332
-87.0,-16.333333333333332
-94.0,-21.0
-87.0,-8.333333333333334
-94.0,-32.333333333333336
-80.0,-12.666666666666666
-87.0,-17.333333333333332
-94.0,-32.333333333333336
-87.0,-38.0
-94.0,-34.333333333333336
-87.0,-35.0
-94.0,-11.333333333333334
-94.0,-15.333333333333334
-87.0,-8.0
-87.0,-23.0
-80.0,-29.0
-94.0,-5.666666666666667
-87.0,-2.3333333333333335
-87.0,-21.0
-94.0,-33.666666666666664
-87.0,-25.666666666666668
-94.0,-34.333333333333336
-87.0,-21.0
-94.0,-38.0
-94.0,-37.0
-87.0,-10.333333333333334
-87.0,-34.666666666666664
-87.0,-16.333333333333332
-94.0,-21.0
-87.0,-30.333333333333332
-80.0,-35.666666666666664
-87.0,-26.666666666666668
-87.0,-35.0
-73.0,-3.3333333333333335
-87.0,-38.0
-73.0,-12.666666666666666
-87.0,-7.333333333333333
-87.0,-26.0
-73.0,-18.0
-94.0,-3.0
-87.0,-18.333333333333332
-94.0,-24.333333333333332
-87.0,-17.333333333333332
-87.0,-5.666666666666667
-94.0,-32.333333333333336
-80.0,-34.0
-87.0,-25.0
-80.0,-37.0
-73.0,-13.0
-87.0,13.333333333333334
-80.0,-34.0
-87.0,-21.333333333333332
-80.0,-22.666666666666668
-94.0,-28.0
-80.0,-14.0
-87.0,-29.666666666666668
-80.0,-21.333333333333332
-80.0,-22.666666666666668
-87.0,6.0
-87.0,-23.333333333333332
-94.0,-27.666666666666668
-94.0,-15.333333333333334
-87.0,-17.0
-94.0,-13.333333333333334
-80.0,-20.333333333333332
-94.0,-31.666666666666668
-73.0,-15.0
-87.0,-17.666666666666668
-80.0,-12.666666666666666
-66.0,-23.0
-87.0,-21.666666666666668
-73.0,1.6666666666666667
-87.0,-13.0
-80.0,-20.333333333333332
-87.0,-12.0
-80.0,-11.0
-80.0,-36.666666666666664
-87.0,-25.666666666666668
-73.0,-38.0
-87.0,-4.666666666666667
-94.0,-19.0
-94.0,-18.0
-87.0,-11.666666666666666
-94.0,-18.0
-73.0,-27.0
-94.0,-20.666666666666668
-87.0,-25.0
-94.0,-14.666666666666666
-87.0,5.0
-80.0,-19.333333333333332
-94.0,-4.666666666666667
-87.0,-20.0
-94.0,-26.666666666666668
-87.0,5.333333333333333
-94.0,-5.666666666666667
-87.0,-20.333333333333332
-80.0,-28.0
-87.0,-30.333333333333332
-73.0,-9.0
-87.0,-16.666666666666668
-87.0,-17.333333333333332
-73.0,-10.333333333333334
-87.0,-27.666666666666668
-73.0,-10.333333333333334
-87.0,-24.0
-80.0,-27.333333333333332
-80.0,-29.333333333333332
-87.0,-18.666666666666668
-73.0,-27.666666666666668
-94.0,-18.0
-87.0,-32.0
-94.0,-20.0
-94.0,-30.0
-80.0,-10.666666666666666
-94.0,-24.333333333333332
-87.0,-27.666666666666668
-94.0,-21.333333333333332
-87.0,-2.3333333333333335
-94.0,-18.666666666666668
-94.0,-38.0
-94.0,-11.666666666666666
-87.0,-17.666666666666668
-94.0,-29.666666666666668
-87.0,-13.0
-94.0,-23.333333333333332
-87.0,-23.333333333333332
-80.0,-38.0
-87.0,-4.0
-80.0,-14.0
-80.0,-38.0
-80.0,-20.666666666666668
-87.0,-17.0
-87.0,-25.0
-80.0,-36.333333333333336
-87.0,-15.0
-73.0,-10.0
-73.0,-7.0
-73.0,-23.333333333333332
-80.0,-38.0
-80.0,-12.666666666666666
-80.0,1.3333333333333333
-87.0,-21.333333333333332
-80.0,-38.0
-80.0,-16.0
-80.0,-23.666666666666668
-94.0,-28.666666666666668
-80.0,-8.333333333333334
-87.0,-12.666666666666666
-94.0,-22.0
-80.0,-20.333333333333332
-87.0,-10.333333333333334
-87.0,-38.0
-87.0,-25.0
-87.0,-3.6666666666666665
-80.0,-26.0
-87.0,-27.333333333333332
-87.0,-38.0
-87.0,12.0
-87.0,-37.666666666666664
-80.0,-13.333333333333334
-66.0,-21.333333333333332
-80.0,-25.666666666666668
-73.0,-19.333333333333332
-73.0,-9.333333333333334
-80.0,-18.666666666666668
-66.0,11.333333333333334
-80.0,-21.666666666666668
